"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.action","event.category","event.code","event.created","event.ingested","event.kind","event.module","event.outcome","event.provider","event.sequence","event.type","group.domain","group.id","group.name","host.architecture","host.hostname","host.id","host.ip","host.mac","host.name","host.os.build","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","log.level",message,"powershell.engine.new_state","powershell.engine.previous_state","powershell.engine.version","powershell.pipeline_id","powershell.process.executable_version","powershell.provider.name","powershell.provider.new_state","powershell.runspace_id","process.args","process.args_count","process.command_line","process.command_line.text","process.entity_id","process.executable","process.executable.text","process.name","process.name.text","process.pid","process.title","process.title.text","related.ip","related.user","source.domain","source.ip","source.port","user.domain","user.effective.domain","user.effective.name","user.effective.name.text","user.id","user.name","user.name.text","user.target.domain","user.target.id","user.target.name","user.target.name.text","winlog.activity_id","winlog.api","winlog.channel","winlog.computer_name","winlog.event_data.AlgorithmName","winlog.event_data.AuthenticationPackageName","winlog.event_data.Binary","winlog.event_data.CallerProcessId","winlog.event_data.CallerProcessName","winlog.event_data.ClientCreationTime","winlog.event_data.ClientProcessId","winlog.event_data.CountOfCredentialsReturned","winlog.event_data.DirtyPages","winlog.event_data.ElevatedToken","winlog.event_data.ExtraInfo","winlog.event_data.Flags","winlog.event_data.HiveName","winlog.event_data.HiveNameLength","winlog.event_data.Identity","winlog.event_data.ImpersonationLevel","winlog.event_data.IpAddress","winlog.event_data.IpPort","winlog.event_data.KeyFilePath","winlog.event_data.KeyLength","winlog.event_data.KeyName","winlog.event_data.KeyType","winlog.event_data.KeysUpdated","winlog.event_data.LmPackageName","winlog.event_data.LogonGuid","winlog.event_data.LogonProcessName","winlog.event_data.LogonType","winlog.event_data.NewSize","winlog.event_data.Operation","winlog.event_data.OriginalSize","winlog.event_data.PrivilegeList","winlog.event_data.ProcessCreationTime","winlog.event_data.ProviderName","winlog.event_data.ReadOperation","winlog.event_data.Resource","winlog.event_data.RestrictedAdminMode","winlog.event_data.ReturnCode","winlog.event_data.Schema","winlog.event_data.SchemaFriendlyName","winlog.event_data.SubjectDomainName","winlog.event_data.SubjectLogonId","winlog.event_data.SubjectUserName","winlog.event_data.SubjectUserSid","winlog.event_data.TSId","winlog.event_data.TargetDomainName","winlog.event_data.TargetInfo","winlog.event_data.TargetLinkedLogonId","winlog.event_data.TargetLogonGuid","winlog.event_data.TargetLogonId","winlog.event_data.TargetName","winlog.event_data.TargetOutboundDomainName","winlog.event_data.TargetOutboundUserName","winlog.event_data.TargetServerName","winlog.event_data.TargetSid","winlog.event_data.TargetUserName","winlog.event_data.TargetUserSid","winlog.event_data.TransmittedServices","winlog.event_data.Type","winlog.event_data.UserSid","winlog.event_data.VirtualAccount","winlog.event_data.param1","winlog.event_data.param10","winlog.event_data.param11","winlog.event_data.param2","winlog.event_data.param3","winlog.event_data.param4","winlog.event_data.param5","winlog.event_data.param6","winlog.event_data.param7","winlog.event_data.param8","winlog.event_data.param9","winlog.event_data.serviceGuid","winlog.event_data.updateGuid","winlog.event_data.updateRevisionNumber","winlog.event_data.updateTitle","winlog.event_id","winlog.keywords","winlog.logon.id","winlog.logon.type","winlog.opcode","winlog.process.pid","winlog.process.thread.id","winlog.provider_guid","winlog.provider_name","winlog.record_id","winlog.task","winlog.user.domain","winlog.user.identifier","winlog.user.name","winlog.user.type","winlog.version"
"Oct 9, 2022 @ 03:43:54.550","Z2DYuoMBv7QqA8hY-Q64",".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","1.12.0","logged-in",authentication,4624,"Oct 9, 2022 @ 03:45:31.926","Oct 9, 2022 @ 03:45:25.427",event,security,success,"Microsoft-Windows-Security-Auditing","-",start,"-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-649547591-3208838763-4175416709-1001
	Account Name:		vagrant
	Account Domain:		DESKTOP-STCA0K7
	Logon ID:		0xC2624
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.0.2.2
	Source Port:		61860

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	NTLM V2
	Key Length:		128

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","10.0.2.2",vagrant,"-","10.0.2.2","61,860","DESKTOP-STCA0K7","-","-","-","S-1-5-21-649547591-3208838763-4175416709-1001",vagrant,vagrant,"-","-","-","-","{3235c46a-db91-0000-adc4-353291dbd801}",wineventlog,Security,"DESKTOP-STCA0K7","-",NTLM,"-","-","-","-","-","-","-","%%1842","-","-","-","-","-","%%1833","-","-","-",128,"-","-","-","NTLM V2","{00000000-0000-0000-0000-000000000000}","NtLmSsp ",3,"-","-","-","-","-","-","-","-","-","-","-","-","-",0x0,"-","S-1-0-0","-","DESKTOP-STCA0K7","-",0x0,"-",0xc2624,"-","-","-","-","-",vagrant,"S-1-5-21-649547591-3208838763-4175416709-1001","-","-","-","%%1843","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",4624,"Audit Success",0x0,Network,Info,664,724,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing",18065,Logon,"-","-","-","-",2
"Oct 9, 2022 @ 03:43:54.498","EmDYuoMBv7QqA8hY-Q5e",".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","1.12.0","User Account Management","-",5379,"Oct 9, 2022 @ 03:45:31.700","Oct 9, 2022 @ 03:45:25.341",event,security,success,"Microsoft-Windows-Security-Auditing","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-STCA0K7$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","{3235c46a-db91-0000-adc4-353291dbd801}",wineventlog,Security,"DESKTOP-STCA0K7","-","-","-","-","-","-",3852,0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2022-10-09T03:43:21.1837538Z","-","%%8100","-","-",3221226021,"-","-",WORKGROUP,0x3e7,"DESKTOP-STCA0K7$","S-1-5-18","-","-","-","-","-","-","MicrosoftAccount:user=02xhylqaqtcojdtk","-","-","-","-","-","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",5379,"Audit Success",0x3e7,"-",Info,664,724,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing",18061,"User Account Management","-","-","-","-","-"
"Oct 9, 2022 @ 03:43:54.498","E2DYuoMBv7QqA8hY-Q5e",".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","1.12.0","User Account Management","-",5379,"Oct 9, 2022 @ 03:45:31.700","Oct 9, 2022 @ 03:45:25.341",event,security,success,"Microsoft-Windows-Security-Auditing","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-STCA0K7$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","{3235c46a-db91-0000-adc4-353291dbd801}",wineventlog,Security,"DESKTOP-STCA0K7","-","-","-","-","-","-",3852,0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2022-10-09T03:43:21.1837538Z","-","%%8100","-","-",3221226021,"-","-",WORKGROUP,0x3e7,"DESKTOP-STCA0K7$","S-1-5-18","-","-","-","-","-","-","WindowsLive:(token):name=02xhylqaqtcojdtk;serviceuri=*","-","-","-","-","-","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",5379,"Audit Success",0x3e7,"-",Info,664,724,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing",18062,"User Account Management","-","-","-","-","-"
"Oct 9, 2022 @ 03:43:54.498","FGDYuoMBv7QqA8hY-Q5e",".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","1.12.0","User Account Management","-",5379,"Oct 9, 2022 @ 03:45:31.700","Oct 9, 2022 @ 03:45:25.341",event,security,success,"Microsoft-Windows-Security-Auditing","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-STCA0K7$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","{3235c46a-db91-0000-adc4-353291dbd801}",wineventlog,Security,"DESKTOP-STCA0K7","-","-","-","-","-","-",3852,0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2022-10-09T03:43:21.1837538Z","-","%%8100","-","-",3221226021,"-","-",WORKGROUP,0x3e7,"DESKTOP-STCA0K7$","S-1-5-18","-","-","-","-","-","-","WindowsLive:(cert):name=02xhylqaqtcojdtk;serviceuri=*","-","-","-","-","-","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",5379,"Audit Success",0x3e7,"-",Info,664,724,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing",18063,"User Account Management","-","-","-","-","-"
"Oct 9, 2022 @ 03:43:54.189",4mDYuoMBv7QqA8hY8wzp,".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","8.0.0",None,"-",12311,"Oct 9, 2022 @ 03:45:30.283","Oct 9, 2022 @ 03:45:23.919",event,"-","-","Microsoft-Windows-Security-SPP","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"The MSA client has been successfully triggered to update the Device License","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",wineventlog,Application,"DESKTOP-STCA0K7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",12311,Classic,"-","-",Info,"-","-","{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156}","Microsoft-Windows-Security-SPP",708,None,"-","-","-","-","-"
"Oct 9, 2022 @ 03:43:54.091",qGDYuoMBv7QqA8hY8Qzh,".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","1.12.0","Engine Lifecycle",process,403,"Oct 9, 2022 @ 03:45:29.595","Oct 9, 2022 @ 03:45:23.417",event,powershell,"-",PowerShell,16,end,"-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"Engine state is changed from Available to Stopped. 

Details: 
	NewEngineState=Stopped
	PreviousEngineState=Available

	SequenceNumber=16

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=387d0469-465e-4f16-b103-9370cd677b41
	HostApplication=C:\Windows\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.19041.1682
	RunspaceId=b04444fa-e946-4193-aee6-4b0928b4f76e
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=",Stopped,Available,"5.1.19041.1682","-","1.0.0.0","-","-","b04444fa-e946-4193-aee6-4b0928b4f76e","C:\Windows\system32\wsmprovhost.exe, -Embedding",2,"C:\Windows\system32\wsmprovhost.exe -Embedding","C:\Windows\system32\wsmprovhost.exe -Embedding","387d0469-465e-4f16-b103-9370cd677b41","-","-","-","-","-",ServerRemoteHost,ServerRemoteHost,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",wineventlog,"Windows PowerShell","DESKTOP-STCA0K7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",403,Classic,"-","-",Info,"-","-","-",PowerShell,1325,"Engine Lifecycle","-","-","-","-","-"
"Oct 9, 2022 @ 03:43:53.901",4WDYuoMBv7QqA8hY8wzp,".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","8.0.0",None,"-",1033,"Oct 9, 2022 @ 03:45:30.283","Oct 9, 2022 @ 03:45:23.919",event,"-","-","Microsoft-Windows-Security-SPP","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"These policies are being excluded since they are only defined with override-only attribute.
Policy Names=(Security-SPP-Reserved-EnableNotificationMode) 
App Id=55c92734-d682-4d71-983e-d6ec3f16059f
Sku Id=3f4c0546-36c6-46a8-a37f-be13cdd0cf25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",wineventlog,Application,"DESKTOP-STCA0K7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","(Security-SPP-Reserved-EnableNotificationMode) ","-","-","55c92734-d682-4d71-983e-d6ec3f16059f","3f4c0546-36c6-46a8-a37f-be13cdd0cf25","-","-","-","-","-","-","-","-","-","-",1033,Classic,"-","-",Info,"-","-","{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156}","Microsoft-Windows-Security-SPP",707,None,"-","-","-","-","-"
"Oct 9, 2022 @ 03:43:53.883",4GDYuoMBv7QqA8hY8wzp,".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","8.0.0",None,"-",1034,"Oct 9, 2022 @ 03:45:30.283","Oct 9, 2022 @ 03:45:23.919",event,"-","-","Microsoft-Windows-Security-SPP","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"Duplicate definition of policy found. Policy name=Security-SPP-Reserved-LicenseProperties  Priority=100","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",wineventlog,Application,"DESKTOP-STCA0K7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Security-SPP-Reserved-LicenseProperties","-","-",100,"-","-","-","-","-","-","-","-","-","-","-",1034,Classic,"-","-",Info,"-","-","{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156}","Microsoft-Windows-Security-SPP",706,None,"-","-","-","-","-"
"Oct 9, 2022 @ 03:43:52.906","XmDYuoMBv7QqA8hY-Q64",".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","8.0.0",None,"-",7040,"Oct 9, 2022 @ 03:45:31.878","Oct 9, 2022 @ 03:45:25.425",event,"-","-","Service Control Manager","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",wineventlog,System,"DESKTOP-STCA0K7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Background Intelligent Transfer Service","-","-","demand start","auto start",BITS,"-","-","-","-","-","-","-","-","-",7040,Classic,"-","-",Info,656,520,"{555908d1-a6d7-4695-8e1e-26931d2012f4}","Service Control Manager",1166,None,"NT AUTHORITY","S-1-5-18",SYSTEM,User,"-"
"Oct 9, 2022 @ 03:43:52.627",32DYuoMBv7QqA8hY8wzp,".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","8.0.0",None,"-",12304,"Oct 9, 2022 @ 03:45:30.283","Oct 9, 2022 @ 03:45:23.919",event,"-","-","Microsoft-Windows-Security-SPP","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"Successfully acquired genuine ticket for template Id {99d92734-d682-4d71-983e-d6ec3f16059f}","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",wineventlog,Application,"DESKTOP-STCA0K7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","{99d92734-d682-4d71-983e-d6ec3f16059f}","-","-","-","-","-","-","-","-","-","-","-","-","-","-",12304,Classic,"-","-",Info,"-","-","{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156}","Microsoft-Windows-Security-SPP",705,None,"-","-","-","-","-"
"Oct 9, 2022 @ 03:43:52.617",3mDYuoMBv7QqA8hY8wzp,".ds-winlogbeat-8.4.2-2022.09.27-000001","-","cf3699d7-5cb1-463f-a85f-a07c0632c54a","DESKTOP-STCA0K7","b5f6a7eb-024c-49d7-a722-2c9d1ee679a8","DESKTOP-STCA0K7",winlogbeat,"8.4.2","8.0.0",None,"-",12305,"Oct 9, 2022 @ 03:45:30.283","Oct 9, 2022 @ 03:45:23.919",event,"-","-","Microsoft-Windows-Security-SPP","-","-","-","-","-","x86_64","DESKTOP-STCA0K7","3a59bcc1-dab3-4fea-87c6-2dbb28db6023","fe80::d09e:33bc:93fc:2ba7, 10.0.2.15, fe80::bd6f:3885:d011:5ab0, 192.168.50.7","08:00:27:7c:f3:ae, 08:00:27:e4:bd:9d","DESKTOP-STCA0K7","19044.1889",windows,"10.0.19041.1889 (WinBuild.160101.0800)","Windows 10 Enterprise Evaluation","Windows 10 Enterprise Evaluation",windows,windows,"10.0",information,"Genuine state set to genuine for application Id 55c92734-d682-4d71-983e-d6ec3f16059f","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",wineventlog,Application,"DESKTOP-STCA0K7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","55c92734-d682-4d71-983e-d6ec3f16059f","-","-","-","-","-","-","-","-","-","-","-","-","-","-",12305,Classic,"-","-",Info,"-","-","{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156}","Microsoft-Windows-Security-SPP",704,None,"-","-","-","-","-"
